TableName,FieldName,FieldPosition,IsKey,DataElement,DataType,Length,Decimals,TextLabel
/SRMSMC/D_PUCMG,MATKL,5,,MATKL,CHAR,9,0,Material Group
VBAP,VBEAV,104,,VBEAV,DEC,5,2,Var. processing time
VBAP,VGREF,105,,VGREF,CHAR,1,0,Preceding document resulted from ref.
VBAP,NETPR,106,,NETPR,CURR,11,2,Net Price
VBAP,KPEIN,107,,KPEIN,DEC,5,0,Pricing Unit
VBAP,KMEIN,108,,KMEIN,UNIT,3,0,Unit of Measure
VBAP,SHKZG,109,,SHKZG_VA,CHAR,1,0,Returns
VBAP,SKTOF,110,,SKTOF,CHAR,1,0,Cash Discount
T023,MATKL,2,X,MATKL,CHAR,9,0,Material Group
VBAP,MTVFP,111,,MTVFP,CHAR,2,0,Availability check
VBAP,SUMBD,112,,SUMBD,CHAR,1,0,Requirements totals
VBAP,KONDM,113,,KONDM,CHAR,2,0,Material Price Grp
VBAP,KTGRM,114,,KTGRM,CHAR,2,0,Acct Assmt Grp Mat.
VBAP,BONUS,115,,BONUS,CHAR,2,0,Volume Rebate Group
VBAP,PROVG,116,,PROVG,CHAR,2,0,Commission Group
VBAP,EANNR,117,,EANNR,CHAR,13,0,EAN Number
VBAP,PRSOK,118,,PRSOK,CHAR,1,0,Pricing
VBAP,BWTAR,119,,BWTAR_D,CHAR,10,0,Valuation Type
VBAP,BWTEX,120,,BWTEX,CHAR,1,0,Separate valuation
VBAP,XCHPF,121,,XCHPF,CHAR,1,0,Batch Management
FARR_D_POB,PAOBJNR,56,,FARR_PROFIT_SEGMENT_NUM,NUMC,10,0,Profitab. Segmt No.
VBAP,XCHAR,122,,XCHAR,CHAR,1,0,Batch Management
VBAP,BATCH_BILLING_VARIANT,123,,SDBIL_BATCH_BILLING_VARIANT,CHAR,1,0,Batch Item Billing Variant
VBAP,LFMNG,124,,MINLF,QUAN,13,3,Minimum Delivery Qty
VBAP,STAFO,125,,STAFO,CHAR,6,0,Update Group (stats)
VBAP,WAVWR,126,,WAVWR,CURR,13,2,Cost
VBAP,KZWI1,127,,KZWI1,CURR,13,2,Subtotal 1
VBAP,KZWI2,128,,KZWI2,CURR,13,2,Subtotal 2
VBAP,KZWI3,129,,KZWI3,CURR,13,2,Subtotal 3
VBAP,KZWI4,130,,KZWI4,CURR,13,2,Subtotal 4
VBAP,KZWI5,131,,KZWI5,CURR,13,2,Subtotal 5
VBAP,KZWI6,132,,KZWI6,CURR,13,2,Subtotal 6
VBAP,STCUR,133,,STCUR_AP,DEC,9,5,Exchange Rate Stats.
VBAP,AEDAT,134,,AEDAT,DATS,8,0,Changed On
VBAP,EAN11,135,,EAN11,CHAR,18,0,EAN/UPC
VBAP,FIXMG,136,,FIXMG,CHAR,1,0,Fixed Date and Qty
VBAP,PRCTR,137,,PRCTR,CHAR,10,0,Profit Center
VBAP,MVGR1,138,,MVGR1,CHAR,3,0,Material Group 1
VBAP,MVGR2,139,,MVGR2,CHAR,3,0,Material Group 2
VBAP,MVGR3,140,,MVGR3,CHAR,3,0,Material Group 3
VBAP,MVGR4,141,,MVGR4,CHAR,3,0,Material Group 4
VBAP,MVGR5,142,,MVGR5,CHAR,3,0,Material Group 5
VBAP,KMPMG,143,,KMPMG,QUAN,13,3,Component Quantity
VBAP,SUGRD,144,,SUGRD,CHAR,4,0,Substitution Reason
VBAP,SOBKZ,145,,SOBKZ,CHAR,1,0,Special Stock
VBAP,VPZUO,146,,VPZUO,CHAR,1,0,Allocation Indicat.
VBAP,BOB_FG_ID,147,,TDD_BOB_FG_ID,INT8,19,0,FGID OmniChnl SlsPromns
VBAP,BOB_PROMOTION_ID,148,,TDD_BOB_PROMOTION_ID,INT8,19,0,ID of OmniChnl Sales Promotion
VBAP,PAOBJNR,149,,RKEOBJNR,NUMC,10,0,Profitab. Segmt No.
VBAP,FREEZE_PAOBJNR,150,,SD_FREEZE_PAOBJNR,CHAR,1,0,Profitability Sgmt Depdnt on Precdg Doc.
VBAP,PS_PSP_PNR,151,,PS_PSP_PNR,NUMC,8,0,WBS Element
VBAP,AUFNR,152,,AUFNR,CHAR,12,0,Order
VBAP,VPMAT,153,,VPMAT,CHAR,40,0,Planning material
VBAP,VPWRK,154,,VPWRK,CHAR,4,0,Planning Plant
VBAP,PRBME,155,,PRBME,UNIT,3,0,Product group unit
VBAP,UMREF,156,,UMREFF,FLTP,16,16,Cnversion
VBAP,KNTTP,157,,KNTTP,CHAR,1,0,Acct Assignment Cat.
VBAP,KZVBR,158,,KZVBR,CHAR,1,0,Consumption
VBAP,SERNR,159,,SERNR,CHAR,8,0,BOM explosion number
VBAP,OBJNR,160,,OBJPO,CHAR,22,0,Object No.Item
VBAP,ABGRS,161,,ABGR_SCHL,CHAR,6,0,Results analysis key
VBAP,BEDAE,162,,BEDAE,CHAR,4,0,Requirements type
WBRL,PAOBJNR,19,,RKEOBJNR,NUMC,10,0,Profitab. Segmt No.
VBAP,CMPRE,163,,CMPRE,CURR,11,2,Credit Price
VBAP,CMTFG,164,,CMTFG,CHAR,1,0,Partial release
VBAP,CMPNT,165,,CMPNT,CHAR,1,0,Credit Funct. Active
VBAP,CMKUA,166,,CMKUA,DEC,9,5,Cred.data exch.rate
VBAP,CUOBJ,167,,CUOBJ_VA,NUMC,18,0,Configuration
VBAP,CUOBJ_CH,168,,CUOBJ_CH,NUMC,18,0,Internal object no.
VBAP,CEPOK,169,,CEPOK,CHAR,1,0,Expected price
VBAP,KOUPD,170,,KOUPD,CHAR,1,0,Condition Update
VBAP,SERAIL,171,,SERAIL,CHAR,4,0,Serial No. Profile
VBAP,ANZSN,172,,ANZSN,INT4,10,0,No.serial numbers
VBAP,NACHL,173,,NACHL,CHAR,1,0,No GR posted by cst.
VBAP,MAGRV,174,,MAGRV,CHAR,4,0,Matl Grp Pack.Matls
VBAP,MPROK,175,,MPROK,CHAR,1,0,Manual Price
VBAP,VGTYP,176,,VBTYPL_V,CHAR,4,0,Preceding Doc.Categ.
VBAP,PROSA,177,,PROSA,CHAR,1,0,Mat.Determ.Active
VBAP,UEPVW,178,,UEPVW,CHAR,1,0,Usage of HL Item
VBAP,KALNR,179,,CK_KALNR,NUMC,12,0,Cost Estimate Number
VBAP,KLVAR,180,,CK_KLVAR,CHAR,4,0,Costing Variant
VBAP,SPOSN,181,,SPOSN,CHAR,4,0,Item Number
VBAP,KOWRR,182,,KOWRR,CHAR,1,0,Statistical Value
VBAP,STADAT,183,,STADAT,DATS,8,0,Statistics Date
VBAP,EXART,184,,EXART,CHAR,2,0,Business Trans. Type
VBAP,PREFE,185,,PREFE,CHAR,1,0,Customs Preference
VBAP,KNUMH,186,,KNUMH_CH,CHAR,10,0,No.cond.rec. batch
VBAP,CLINT,187,,CLINT,NUMC,10,0,Internal class no.
VBAP,CHMVS,188,,CHMVS,NUMC,3,0,Quantity proposal
VBAP,STLTY,189,,STLTY,CHAR,1,0,BOM category
VBAP,STLKN,190,,STLKN,NUMC,8,0,Item node
VBAP,STPOZ,191,,CIM_COUNT,NUMC,8,0,Counter
VBAP,STMAN,192,,CUINK,CHAR,1,0,Inconsistent confign
VBAP,ZSCHL_K,193,,AUFZSCHL,CHAR,6,0,Overhead key
VBAP,KALSM_K,194,,AUFKALSM,CHAR,6,0,Costing Sheet
VBAP,KALVAR,195,,CK_KLVAR,CHAR,4,0,Costing Variant
VBAP,KOSCH,196,,KOSCH,CHAR,18,0,Product allocation
VBAP,UPMAT,197,,UPMAT,CHAR,40,0,Pricing Ref.Material
VBAP,UKONM,198,,UKONM,CHAR,2,0,MnItem MatPricingGrp
VBAP,MFRGR,199,,MFRGR,CHAR,8,0,Material freight grp
VBAP,PLAVO,200,,PLAVO,CHAR,4,0,PlanDelSchedInstruct
VBAP,KANNR,201,,KANNR,CHAR,35,0,Sequence Number
VBAP,CMPRE_FLT,202,,CMPRE_FLT,FLTP,16,16,Credit Price
VBAP,ABFOR,203,,ABSFORM_CM,CHAR,2,0,Paymt guarantee form
VBAP,ABGES,204,,ABGES_CM,FLTP,16,16,Guaranteed
VBAP,J_1BCFOP,205,,J_1BCFOP,CHAR,10,0,CFOP
COBRB,PAOBJNR,46,,RKEOBJNR,NUMC,10,0,Profitab. Segmt No.
VBAP,J_1BTAXLW1,206,,J_1BTAXLW1,CHAR,3,0,ICMS Law
VBAP,J_1BTAXLW2,207,,J_1BTAXLW2,CHAR,3,0,IPI Law
VBAP,J_1BTXSDC,208,,J_1BTXSDC_,CHAR,2,0,Tax Code
VBAP,WKTNR,209,,WKTNR,CHAR,10,0,Value Contract No.
VBAP,WKTPS,210,,WKTPS,NUMC,6,0,Value Contract Item
VBAP,SKOPF,211,,W_SORTK,CHAR,18,0,Module
VBAP,KZBWS,212,,KZBWS,CHAR,1,0,Spec. stk valuation
VBAP,WGRU1,213,,WGRU_HIE1,CHAR,18,0,Material group 1
VBAP,WGRU2,214,,WGRU_HIE2,CHAR,18,0,Material group 2
VBAP,KNUMA_PI,215,,KNUMA_PI,CHAR,10,0,Promotion
SDOKLOCL,CREA_USER,2,,SDOK_CRUSR,CHAR,12,0,Created By
SDOKPHCL,CREA_USER,2,,SDOK_CRUSR,CHAR,12,0,Created By
DMS_PH_CD1,CREA_USER,10,,SDOK_CRUSR,CHAR,12,0,Created By
SDOKSTCAE,CREA_USER,2,,SDOK_CRUSR,CHAR,12,0,Created By
VBAP,KNUMA_AG,216,,KNUMA_AG,CHAR,10,0,Sales Deal
VBAP,KZFME,217,,KZFME,CHAR,1,0,Leading UoM
VBAP,LSTANR,218,,LSTANR,CHAR,1,0,Free goods delivery control
VBAP,TECHS,219,,TECHS,CHAR,12,0,Standard Variant
VBAP,MWSBP,220,,MWSBP,CURR,13,2,Tax Amount
VBAP,BERID,221,,BERID,CHAR,10,0,MRP Area
VBAP,PCTRF,222,,PCTRF,CHAR,10,0,Profit Center Billing
VBAP,LOGSYS_EXT,223,,LOGSYS,CHAR,10,0,Logical system
VBAP,J_1BTAXLW3,224,,J_1BTAXLW3,CHAR,3,0,ISS Law
VBAP,J_1BTAXLW4,225,,J_1BTAXLW4,CHAR,3,0,COFINS Law
VBAP,J_1BTAXLW5,226,,J_1BTAXLW5,CHAR,3,0,PIS Law
VBAP,STOCKLOC,227,,STOCKLOC,CHAR,20,0,Location
VBAP,SLOCTYPE,228,,SLOCTYPE,CHAR,4,0,Location Type
VBAP,MSR_RET_REASON,229,,MSR_RETURNS_REASON,CHAR,3,0,Return Reason
VBAP,MSR_REFUND_CODE,230,,MSR_RETURNS_REFUND_CODE,CHAR,3,0,Refund Code
VBAP,MSR_APPROV_BLOCK,231,,MSR_APPROVAL_BLOCK,CHAR,1,0,Approval
VBAP,NRAB_KNUMH,232,,KNUMH,CHAR,10,0,Condition Record No.
VBAP,TRMRISK_RELEVANT,233,,SLS_TRM_RISK_RELEVANCY,CHAR,2,0,Risk Relevancy
VBAP,SGT_RCAT,234,,SGT_RCAT,CHAR,40,0,Requirement Segment
VBAP,VBKD_POSNR,235,,POSNR_VA,NUMC,6,0,Sales Document Item
VBAP,VEDA_POSNR,236,,POSNR_VA,NUMC,6,0,Sales Document Item
/SHCM/HRP5090,ITXNR,19,,ITXNR,NUMC,8,0,Infotype Text Module
/SHCM/HRP5092,ITXNR,19,,ITXNR,NUMC,8,0,Infotype Text Module
HRP1000,ITXNR,17,,ITXNR,NUMC,8,0,Infotype Text Module
HRP1001,ITXNR,21,,ITXNR,NUMC,8,0,Infotype Text Module
HRP1002,ITXNR,20,,ITXNR,NUMC,8,0,Infotype Text Module
HRP7600,ITXNR,19,,ITXNR,NUMC,8,0,Infotype Text Module
VBAP,HANDOVERLOC,238,,HANDOVER_LOC,CHAR,10,0,Handover Location
VBAP,EXT_REF_ITEM_ID,239,,SD_EXT_REF_ITEM_ID,CHAR,40,0,External Item Identifier
FMCIT,TEXT1,8,,FM_BESCHR0,CHAR,50,0,Description
VBAP,HANDOVERDATE,241,,HANDOVER_DATE,DATS,8,0,Handover Date
TFK042ZT,TEXT1,5,,TX042Z_KK,CHAR,30,0,Pmnt Method ID
T007F,TEXT1,8,,TDNAM,CHAR,32,0,Text Name
T007S,TEXT1,5,,TEXT1_007S,CHAR,50,0,Description
T040A,TEXT1,4,,TEXT1,CHAR,50,0,Text
T040T,TEXT1,4,,TEXT1_040T,CHAR,50,0,Text
T042Z,TEXT1,4,,TEXT1_042Z,CHAR,30,0,Name (in Language of Country/Region)
T047N,TEXT1,5,,TEXT1,CHAR,50,0,Text
T052U,TEXT1,5,,TEXT1_052,CHAR,50,0,Own Explanation
T437W,TEXT1,5,,SA_VERTT,CHAR,40,0,Description
T527O,TEXT1,5,,OTXT1,CHAR,10,0,Short text
TTXJT,TEXT1,5,,TEXT1_TXJT,CHAR,50,0,Description
EIKP,TEXT1,43,,TXTFT,CHAR,40,0,Description
H_T042Z,TEXT1,4,,TEXT1_042Z,CHAR,30,0,Name (in Language of Country/Region)
T604N,TEXT1,5,,BEZEI60,CHAR,60,0,Description
VBAP,HANDOVERTIME,242,,HANDOVER_TIME,TIMS,6,0,Handover Time
VBAP,TC_AUT_DET,245,,J_1BTC_AUT_DET,CHAR,2,0,Tax Code Automatically Determined
VBAP,MANUAL_TC_REASON,246,,J_1BMANUAL_TC_REASON,CHAR,2,0,Manual Tax Code Reason
VBAP,FISCAL_INCENTIVE,247,,J_1BFISCAL_INCENTIVE_CODE,CHAR,4,0,Tax Incentive Type
VBAP,TAX_SUBJECT_ST,248,,J_1BTC_TAX_SUBJECT_ST,CHAR,1,0,Tax Subject to Substituição Tributária
MMPUR_SPROC_S_PERIOD_OF_PERF,STARTDATE,1,,MMPUR_SERVPROC_PERIOD_START,DATS,8,0,Start Date for Period of Performance
VTTK,TEXT1,92,,VTTK_TEXT1,CHAR,40,0,Addit. Text 1
VBAP,FISCAL_INCENTIVE_ID,249,,J_1BFISCAL_INCENTIVE_ID_SD,CHAR,4,0,Incentive ID
VBAP,SPCSTO,250,,J_1BSPCSTO_SD,NUMC,2,0,NF CFOP Special Case
VBAP,REVACC_REFID,251,,REVACC_REFID,CHAR,30,0,Rev.Acc. Reference ID
VBAP,REVACC_REFTYPE,252,,REVACC_REFTYPE,CHAR,3,0,Rev.Acc. Reference Type
VBAP,_DATAAGING,253,,DATA_TEMPERATURE,DATS,8,0,Data Aging Filter
VBAP,ABSTA,255,,ABSTA_VB,CHAR,1,0,Rejection Status
VBAP,BESTA,256,,BESTA,CHAR,1,0,Delivery Conf. Sts
VBAP,CMPPI,257,,CMPSI,CHAR,1,0,Financial Document
VBAP,CMPPJ,258,,CMPSJ,CHAR,1,0,Expt Cred. Insurance
VBAP,COSTA,259,,COSTA_D,CHAR,1,0,Purchasing Conf. Sts
VBAP,DCSTA,260,,DCSTA,CHAR,1,0,Delay Status
VBAP,FKSAA,261,,FKSAA,CHAR,1,0,Ord.-Rel. Billg Sts
VBAP,FSSTA,262,,FSSTA,CHAR,1,0,Billing Block Status
VBAP,GBSTA,263,,GBSTA,CHAR,1,0,Overall Status
VBAP,LFGSA,264,,LFGSA,CHAR,1,0,Ovrl Delivery Status
VBAP,LFSTA,265,,LFSTA,CHAR,1,0,Delivery Status
VBAP,LSSTA,266,,LSSTA,CHAR,1,0,Ovrl Deliv. Blk Sts
EKET,STARTDATE,58,,MMPUR_SERVPROC_PERIOD_START,DATS,8,0,Start Date for Period of Performance
VBAP,MANEK,267,,MANEK,CHAR,1,0,Manual Completion of Contract
VBAP,RFGSA,268,,RFGSA,CHAR,1,0,Ovrl Reference Sts
VBAP,RFSTA,269,,RFSTA,CHAR,1,0,Reference Status
CRMC_PROC_TYPE,PROCESS_TYPE,2,X,CRMT_PROCESS_TYPE,CHAR,4,0,Transaction Type
CRMS4S_REPA_I_ORDERADM_H,PROCESS_TYPE,1,,CRMT_PROCESS_TYPE_DB,CHAR,4,0,Transaction Type
VBAP,UVALL,270,,UVALL_UP,CHAR,1,0,Item
VBAP,UVFAK,271,,UVFAK_UP,CHAR,1,0,Billing – Item
VBAP,UVPRS,272,,UVPRS_UP,CHAR,1,0,Pricing – Item
WLF_C_PROCTYPE,PROCESS_TYPE,2,X,WLF_PROCESS_TYPE,CHAR,4,0,Process Category
VBAP,UVVLK,273,,UVVLK_UP,CHAR,1,0,Delivery – Item
VBAP,UVP01,274,,UVP01,CHAR,1,0,Item reserves 1
VBAP,UVP02,275,,UVP02,CHAR,1,0,Item reserves 2
VBAP,UVP03,276,,UVP03,CHAR,1,0,Item reserves 3
VBAP,UVP04,277,,UVP04,CHAR,1,0,Item reserves 4
VBAP,UVP05,278,,UVP05,CHAR,1,0,Item reserves 5
VBAP,WBSTA,279,,WBSTA,CHAR,1,0,Goods Movement Sts
VBAP,EMCST,280,,/SAPSLL/EMCST,CHAR,1,0,Embargo Status
VBAP,SLCST,281,,/SAPSLL/SLCST,CHAR,1,0,Screening Status
VBAP,TOTAL_LCCST,282,,TDD_TOTAL_LCCST,CHAR,1,0,Legal Control Status
VBAP,PCSTA,283,,TDD_PCSTA,CHAR,1,0,Product Marketability Status
VBAP,DGSTA,284,,TDD_DGSTA,CHAR,1,0,Dangerous Goods Status
VBAP,SDSSTA,285,,TDD_SDSSTA,CHAR,1,0,Safety Data Sheet Status
VBAP,DP_CLEAR_STA_ITM,286,,DP_CLEAR_STA,CHAR,1,0,Down Payment Status
VBAP,DELIV_RELTD_BILLG_STA,287,,TDD_DELIV_RELTD_BILLG_STA,CHAR,1,0,Deliv.Rel. Billg Sts
VBAP,LGLC_LIC_IND,288,,TDD_LGLC_LIC_IND,CHAR,1,0,Indicator of Legal Control License
VBAP,CMTD_DELIV_DATE,289,,TDD_CMTD_DELIV_DATE,DATS,8,0,Committed Delivery Date
VBAP,CMTD_DELIV_CREADATE,290,,TDD_CMTD_DELIV_CREADATE,DATS,8,0,Committed Delivery Creation Date
VBAP,CMTD_DELIV_QTY_SU,291,,TDD_CMTD_DELIV_QTY_SU,QUAN,15,3,Committed Deliv. Quantity in Sales Unit
VBAP,DELIVERY_DATE_TYPE_RULE,292,,SD_DELIVERY_DATE_TYPE_RULE,CHAR,1,0,Delivery Date Rule
VBAP,REQQTY_BU,293,,TDD_REQQTY_BU,QUAN,15,3,Requested Sales Order Quantity
VBAP,HANDLE,294,,GUID_32,CHAR,32,0,GUID 16
VBAP,PBS_STATE,295,,SD_PBS_STATE,CHAR,1,0,PBS State
VBAP,IFRS15_RELEVANCE,296,,IFRS15_RELEVANCE,CHAR,1,0,Relevant for IFRS 15
VBAP,IFRS15_TOTAL_SSP,297,,IFRS15_TOTAL_SSP,CURR,15,2,Standalone Selling Price
VBAP,REVFP,298,,REVFP,CHAR,1,0,Avail.check rule
VBAP,CAPPED_NET_AMOUNT,299,,CAPPED_NET_AMOUNT,CURR,15,2,Net Amount Cap
VBAP,CAPPED_NET_AMOUNT_ALERT_THLD,300,,CAPPED_NET_AMOUNT_ALERT_THLD,NUMC,3,0,Cap Notification Threshold
VBAP,CATS_OVERTIME_CATEGORY,301,,CATS_OVERTIME_CATEGORY,CHAR,4,0,Overtime Category
VBAP,SESSION_CREATION_DATE,302,,SESSION_CREATION_DATE,DATS,8,0,Session Created On
VBAP,SESSION_CREATION_TIME,303,,SESSION_CREATION_TIME,TIMS,6,0,Session Created At
VBAP,ORIGINAL_PLANT,304,,ORIGINAL_PLANT,CHAR,4,0,Original Plant
VBAP,ATP_ABC_SUBSTITUTION_STATUS,305,,ATP_ABC_SUBSTITUTION_STATUS,CHAR,1,0,Substitution Status
VBAP,TRANSIT_PLANT,306,,TRANSIT_PLANT,CHAR,4,0,Transit Plant
VBAP,VCM_CHAIN_UUID,308,,GUID_32,CHAR,32,0,GUID 16
VBAP,VCM_CHAIN_CATEGORY,309,,VCM_CHAIN_CATEGORY,CHAR,4,0,Value Chain Category
VBAP,LMD_SCHEDULED_DELIVERY_DATE,311,,SD_ITEM_LMD_SCHEDULED_DATE,DATS,8,0,Last Mile Distribution Scheduled Date
VBAP,REASON_CODE,312,,SD_ITEM_REASON_CODE,CHAR,3,0,Reason for Return or Expd Deliv. Qty Chg
VBAP,DUMMY_SLSDOCITEM_INCL_EEW_PS,314,,DUMMY,CHAR,1,0,
VBAP,PO_QUAN,316,,BSTMG,QUAN,13,3,Order Quantity
VBAP,PO_UNIT,317,,BSTME,UNIT,3,0,Order Unit
VBAP,MILL_SE_GPOSN,319,,MILL_SE_GPOSN,NUMC,6,0,Global Item
VBAP,MILL_BATCH_SEL_F,321,,MILL_BATCH_SEL_FLG,CHAR,1,0,Batch Selection
VBAP,VBTYP_ANA,324,,VBTYPL,CHAR,4,0,SD Document Category
VBAP,AUART_ANA,325,,AUART,CHAR,4,0,Sales Document Type
VBAP,VKORG_ANA,326,,VKORG,CHAR,4,0,Sales Organization
VBAP,VTWEG_ANA,327,,VTWEG,CHAR,2,0,Distribution Channel
VBAP,SPART_ANA,328,,SPART,CHAR,2,0,Division
VBAP,VKBUR_ANA,329,,VKBUR,CHAR,4,0,Sales Office
VBAP,VKGRP_ANA,330,,VKGRP,CHAR,3,0,Sales Group
VBAP,AUGRU_ANA,331,,AUGRU,CHAR,3,0,Order Reason
VBAP,AUDAT_ANA,332,,AUDAT,DATS,8,0,Document Date
VBAP,KVGR1_ANA,333,,KVGR1,CHAR,3,0,Customer Group 1
VBAP,KVGR2_ANA,334,,KVGR2,CHAR,3,0,Customer Group 2
HRP1001,PRIOX,8,X,PRIOX,CHAR,2,0,Priority
VBAP,KVGR3_ANA,335,,KVGR3,CHAR,3,0,Customer Group 3
VBAP,KVGR4_ANA,336,,KVGR4,CHAR,3,0,Customer Group 4
VBAP,KVGR5_ANA,337,,KVGR5,CHAR,3,0,Customer Group 5
VBAP,VDATU_ANA,338,,EDATU_VBAK,DATS,8,0,Requested Deliv.Date
TB008S,OPERATION,2,X,BU_OPERATION,CHAR,6,0,Transaction
EAPL,DATUV,8,,DATUV,DATS,8,0,Valid From
NGC_CLHIER_IDX,DATUV,4,X,DATUV,DATS,8,0,Valid From
BGMP,DATUV,22,,DATUV,DATS,8,0,Valid From
CUKB,DATUV,20,,DATUV,DATS,8,0,Valid From
CUKBT,DATUV,9,,DATUV,DATS,8,0,Valid From
CUKN,DATUV,7,,DATUV,DATS,8,0,Valid From
CUOB,DATUV,9,,DATUV,DATS,8,0,Valid From
VBAP,VSBED_ANA,339,,VSBED,CHAR,2,0,Shipping Conditions
CABNT,DATUV,8,,DATUV,DATS,8,0,Valid From
STAS,DATUV,7,,DATUV,DATS,8,0,Valid From
STKO,DATUV,6,,DATUV,DATS,8,0,Valid From
STPO,DATUV,6,,DATUV,DATS,8,0,Valid From
T439G,DATUV,7,,DATUV,DATS,8,0,Valid From
VBAP,KUNNR_ANA,340,,KUNAG,CHAR,10,0,Sold-to Party
CAWN,DATUV,15,,DATUV,DATS,8,0,Valid From
CAWNT,DATUV,7,,DATUV,DATS,8,0,Valid From
INOB,DATUV,15,,DATUV,DATS,8,0,Valid From
CRFH,DATUV,9,,DATUV,DATS,8,0,Valid From
MKAL_AEND,DATUV,7,,DATUV,DATS,8,0,Valid From
MLST,DATUV,5,,DATUV,DATS,8,0,Valid From
VBAP,KNUMV_ANA,341,,KNUMV,CHAR,10,0,Doc. Condition No.
PLAS,DATUV,8,,DATUV,DATS,8,0,Valid From
PLFH,DATUV,6,,DATUV,DATS,8,0,Valid From
PLFL,DATUV,7,,DATUV,DATS,8,0,Valid From
PLKO,DATUV,6,,DATUV,DATS,8,0,Valid From
PLMZ,DATUV,6,,DATUV,DATS,8,0,Valid From
PLPO,DATUV,6,,DATUV,DATS,8,0,Valid From
AEDT,DATUV,4,,CC_CCDAT,DATS,8,0,Valid From
AENR,DATUV,5,,CC_CCDAT,DATS,8,0,Valid From
MAPL,DATUV,9,,DATUV,DATS,8,0,Valid From
KSML,DATUV,12,,DATUV,DATS,8,0,Valid From
KSSK,DATUV,12,,DATUV,DATS,8,0,Valid From
TAPL,DATUV,9,,DATUV,DATS,8,0,Valid From
VBAP,BZIRK_ANA,343,,BZIRK,CHAR,6,0,Sales District
VBAP,BSTKD_ANA,344,,BSTKD,CHAR,35,0,Customer Reference
VBAP,KDGRP_ANA,345,,KDGRP,CHAR,2,0,Customer Group
VBAP,VSART_ANA,346,,VSARTTR,CHAR,2,0,Shipping Type
VBAP,FKDAT_ANA,347,,FKDAT,DATS,8,0,Billing Date
VBAP,FPLNR_ANA,348,,FPLNR,CHAR,10,0,Billing Plan Number
VBAP,KUNWE_ANA,351,,KUNWE,CHAR,10,0,Ship-to Party
/SAPAPO/MATPLSTA,LOCNO,7,,/SAPAPO/LOCNO,CHAR,20,0,Location
VBAP,KUNRE_ANA,352,,KUNRE,CHAR,10,0,Bill-to Party
VBAP,PERVE_ANA,353,,SALES_EMPL,NUMC,8,0,Sales Employee
VBAP,PERZM_ANA,354,,RESP_EMPL,NUMC,8,0,Employee Responsible
VBAP,KUNRG_ANA,355,,KUNRG,CHAR,10,0,Payer
VBAP,SERVICE_DOC_TYPE,357,,FCO_SRVDOC_TYPE,CHAR,4,0,Service Document Type
VBAP,SERVICE_DOC_ID,358,,FCO_SRVDOC_ID,CHAR,10,0,Service Document
VBAP,SERVICE_DOC_ITEM_ID,359,,FCO_SRVDOC_ITEM_ID,NUMC,6,0,Service Document Item
FCLM_BAM_AMD,IBAN,10,,IBAN,CHAR,34,0,IBAN
VBAP,SOLUTION_ORDER_ID,360,,CRMS4_SOLO_OBJECT_ID,CHAR,10,0,Solution Order
VBAP,SOLUTION_ORDER_ITM_ID,361,,CRMS4_SOLO_NUMBER_INT,NUMC,6,0,Solution Order Item
VBAP,GLO_LOG_REF1_IT,363,,GLO_LOG_REF1_IT,CHAR,25,0,Commodity Code for Poland
VBAP,TXS_BUSINESS_TRANSACTION,365,,TXS_BUSINESS_TRANSACTION,CHAR,4,0,Business Transaction
VBAP,TXS_MATERIAL_USAGE,366,,TXS_MATERIAL_USAGE,CHAR,1,0,Customer Usage
VBAP,TXS_USAGE_PURPOSE,367,,TXS_USAGE_PURPOSE,CHAR,25,0,Usage Purpose
VBAP,CPD_UPDAT,369,,/CPD/PFP_SC_TSTMP,DEC,15,0,Time Stamp
VBAP,/DMBE/OPTIONALITYKEY,372,,/DMBE/EM_OPTIONALITY_KEY,NUMC,4,0,Detail Number
VBAP,/DMBE/OPTIONALITYFOR,373,,/DMBE/EM_OPTIONALITY_FOR,NUMC,4,0,Optionality for
VBAP,/DMBE/CIMAX2,374,,/DMBE/ER_MAX_CI_VAL,CHAR,5,0,Max CI Value
VBAP,/DMBE/PAYMENTDEEMED,376,,/DMBE/EM_DEEMEDDATE,DATS,8,0,Deemed Payment Date
VBAP,/DMBE/ITEM_TYPE,377,,/DMBE/EP_ITEM_TYPE,CHAR,1,0,Item Type
VBAP,/DMBE/EFFECTIVEDATEFROM,378,,/DMBE/EM_EFFECTIVE_FROM,DATS,8,0,Effective From
VBAP,/DMBE/EFFECTIVEDATETO,379,,/DMBE/EM_EFFECTIVE_TO,DATS,8,0,Effective To
VBAP,/DMBE/OPTIONOF,380,,/DMBE/EM_OPTION_OF_SD_CONTRACT,NUMC,6,0,Option of SD Item
VBAP,/DMBE/ACCOUNTING_TYPE,382,,/DMBE/EM_ACCOUNT_TYPE,CHAR,2,0,Accounting Type - Detail
VBAP,/DMBE/FAS_CODE,383,,/DMBE/EM_FAS_CODE,CHAR,4,0,FAS Code - Header
VBAP,/DMBE/SCHEDULING_DESK,384,,/DMBE/EM_SCHEDULERS_DESK,CHAR,6,0,Scheduling Desk
VBAP,/DMBE/COMPONENTFOR,385,,/DMBE/EM_COMPONENT_FOR,NUMC,4,0,Mixed Product Main Detail Number
VBAP,/DMBE/MIXEDPRODUCT,386,,/DMBE/EM_PRODUCT,CHAR,40,0,Product
