ElementName,DataType,Length,Decimals,TextLabel
FC_IATID,NUMC,000003,000000,FS Item Attribute ID
FC_IAVID,NUMC,000004,000000,FS Item Attribute Value ID
HP_ATTRIBUTE_DECIMALS,NUMC,000006,000000,Attribute Decimals
HP_ATTRIBUTE_LENGTH,NUMC,000006,000000,Attribute Length
HP_HIERARCHY_FILTER_SEQNO,NUMC,000004,000000,Sequence Number
SETLINE,NUMC,000010,000000,Set Line
TSTRSCOPBW,NUMC,000002,000000,Years in the past
TSTRSCOPFW,NUMC,000002,000000,Years in the future
CO_ALEBZ,NUMC,000003,000000,Posting Rows Ext.
EAPS_SUBNR,NUMC,000010,000000,Subnumber
IFTNR,NUMC,000010,000000,Number
ISU2CI_APICALL_MAXREC,INT4,000010,000000,Package Size
FAA_ANDSP_IN_FY,NUMC,000004,000000,ExpUseLife Special
FAA_NDABP_IN_FY,NUMC,000004,000000,ExpUseLife Normal
FM_VRFKNT,NUMC,000005,000000,Predecessor Account Assignment
FM_VRFPOS,NUMC,000005,000000,Predecessor Document Item
POSNR_CUR,NUMC,000002,000000,Subitem
PRENG,DATS,000008,000000,Vendor decl. date
PTM_QUODED,DEC,000010,000005,Quota deduction
/SAPAPO/LOCPRIO,INT1,000003,000000,Priority of Location
/SAPSMOSS/MNUMM,NUMC,000024,000000,SAPNet notif. no.
/SCWM/HEIGHT,QUAN,000015,000003,Height
/SCWM/LENGTH,QUAN,000015,000003,Length
/SCWM/WIDTH,QUAN,000015,000003,Width
BERG1,DEC,000004,000001,Green Traffic Light
BERG2,DEC,000004,000001,Green Traffic Light
BERG3,DEC,000004,000001,Green Traffic Light
BERY1,DEC,000004,000001,Yellow Traffic Light
BERY2,DEC,000004,000001,Yellow Traffic Light
BERY3,DEC,000004,000001,Yellow Traffic Light
EZEIT_VBAK,TIMS,000006,000000,Requested dely time
KAQTY,DEC,000031,000014,Adjusted Quantity
FCO_MEFBTR,QUAN,000023,000003,CO Valuation Quantity Fix
FCO_MEGBTR,QUAN,000023,000003,CO Valuation Quantity
MILL_RATIO,INT4,000010,000000,Adjustment Factor for Settlement Rules
FSH_ITEM_GROUP,NUMC,000005,000000,Item Group
QPHYSPRUM,QUAN,000013,000003,Sample Quantity
SETLNSEQNR,INT4,000010,000000,Set Line
STKAN,NUMC,000006,000000,Edge in hierarchy tree
TZNDSTDIFF,TIMS,000006,000000,Difference DST
TZNUTCDIFF,TIMS,000006,000000,Difference from UTC
VORGABESTD,DATS,000008,000000,Start constraint
VT_QUANTITY_KK,QUAN,000018,000006,Quantity
WFD_END_DATE,DATS,000008,000000,End Date
WLF_PAOBJNR_CUSTOMER,NUMC,000010,000000,Customer Prof. Segment No.
WT_EXDF,DATS,000008,000000,Exemption Start Date
WT_EXDT,DATS,000008,000000,Exemption End Date
/SAPAPO/CRES_BEGTI,INT4,000010,000000,Start Time
/SAPAPO/CRES_ENDTI,INT4,000010,000000,End Time
/SAPAPO/RRP_HORIZON,DEC,000004,000000,PP/DS Horizon
AV_TAGE,NUMC,000005,000000,Call lead time- days
CC_AUDAT,DATS,000008,000000,Trans. Period End
CP_TTRAS,NUMC,000006,000000,Period pattern
CRMT_PROCESS_QTY_DEN,INT4,000010,000000,Denominator
CY_SEQNRV,NUMC,000014,000000,Sequence number
ESMNG,FLTP,000016,000016,Usage qty per UoM
KFPAZ,DEC,000003,000000,Number of periods
LEIN_WEAQU,DEC,000007,000000,Quants w/o GR
MAT_PRKST_CHG,CURR,000011,000002,Material planning
NFUML,DEC,000005,000004,Transfer factor
/ATL/LRESIDUE,NUMC,000003,000000,Residue
AD04VCHNR,NUMC,000008,000000,Voucher Number
BCROWHEIGH,INT4,000010,000000,Line Height
NUM06,NUMC,000006,000000,Number
QCESCAL,NUMC,000004,000000,Escalation Deadline
QCREMIND,NUMC,000004,000000,Rem. Deadline (Days)
QSSYSBEW,NUMC,000003,000000,Valuation
QZEITAEND,TIMS,000006,000000,System Time of Change
QZEITERSTL,TIMS,000006,000000,System Time of Creation
/ILE/TVAT_INDC,DATS,000008,000000,V.A.T indicator
WT_RATEN,INT2,000005,000000,WTax Rate Denominat.
WT_RATEZ,INT2,000005,000000,WTax Rate Numerator
WT_TPNR,NUMC,000003,000000,Number of WTax Type
WT_WTDP,NUMC,000003,000000,Dependent on W/Tax Type
CK_EIPOPER,NUMC,000003,000000,Period End.Inventory Pr.
CK_SUMZIFFR,DEC,000005,000000,Sum of Equivalence Numbers
CK_ZIFFR,DEC,000003,000000,Equivalence Number
CY_SEQNR,NUMC,000014,000000,Sequence Number
FM_LAENGE,INT1,000003,000000,Field Length
NA_OPTAR,NUMC,000010,000000,Archive number
NUMVR,NUMC,000002,000000,Version number
PPO_DELAY_PENALTY,DEC,000013,000003,Delay Penalty
QPZLFH,NUMC,000008,000000,Test equipment
SCMA_SHIFT_OF_KEYDATE,DEC,000001,000000,Start Date Relative
UNPLV,CURR,000011,000002,Unpl. Value w/o Ref. to Contract
VARID_VERS,INT4,000010,000000,Version number
VKGLG,CURR,000013,000002,SlsVal. tied empties
/ILE/TMANXA,CURR,000013,000002,annexation amount
/ILE/TMANXP,DEC,000006,000003,annexation percentage
/ILE/TMPERC,DEC,000006,000003,deviation percentage
/PLMB/CR_GENERAL_INFO,STRG,000000,000000,Change Record Detail Description
/SAPAPO/RRP_PERAZ,DEC,000003,000000,Number of Periods
CIIUCODE,NUMC,000004,000000,main economic activity per CIIU code
DTFNR,NUMC,000005,000000,DME Format Number
MAHNS_047A,NUMC,000001,000000,Total due items from dunning level
FMUEBTO,DEC,000004,000001,Overrun Tolerance
OUTCOUNT,NUMC,000002,000000,No. outsortings
UTME,TIMS,000006,000000,Time of change
/IAM/SORT_INCREMENT,NUMC,000004,000000,Sorting Increment
BEDZLF,NUMC,000008,000000,BEDZL Main Operation
CTME,TIMS,000006,000000,Time of creation
MAXVERHART,DEC,000015,000002,MaxNumberOfPckgMtls
FSH_VAS_LAST_ITEM,NUMC,000005,000000,Last VAS Item Number
FUND_USAGE_ITEM,RAW,000016,000000,Fund Usage Item
PTM_DOCNR,NUMC,000020,000000,Document number
PTM_QUONR,NUMC,000020,000000,Quota counter
SWD_REFERENCE_NODEID,NUMC,000010,000000,Reference-Step
WRF_BUDG_KEY_ID,NUMC,000016,000000,Budget Number
/SCWM/DE_CWQUAN,QUAN,000031,000014,Valuation Quantity
/SHCM/WORK_HOURS_PER_WEEK,DEC,000005,000002,Weekly Working Hours
DISPUTE_CASE,RAW,000016,000000,Dispute Case
FINCS_RUNID,INT4,000010,000000,RunID
OIB_EQTYH,FLTP,000016,000016,Qty Tol. (Upper)
OIB_EQTYL,FLTP,000016,000016,Qty Tol. (Low)
GAZWT,FLTP,000016,000016,Warr.counter value
UKM_CREDIT_LIMIT,CURR,000015,000002,Credit Limit
UKM_CREDIT_LIMIT_CALC,CURR,000015,000002,Calculated Limit
UKM_CREDIT_LIMIT_REQ,CURR,000015,000002,Limit Requested
VFPRC_ELEMENT_BASE_VALUE,DEC,000024,000009,Condition Basis
/IAM/SORTNO,NUMC,000004,000000,Sort Number
/SCWM/DE_MAXQTY_PLAN,QUAN,000015,000003,Planned Maximum Qty
CIFMAXB,QUAN,000015,000003,Max. Pack. Width
CIFMAXH,QUAN,000015,000003,Max. Pack. Height
CIFMAXL,QUAN,000015,000003,Max. Pack. Length
CK_MISCHVERH,DEC,000013,000003,Mixing Ratio
CRES_MAX_STORAGE,QUAN,000015,000003,Maximum Stock Level
CRMS4_DLV_QUANTITY,QUAN,000015,000003,Delivered Quantity
CRMS4_INV_QUANTITY,QUAN,000015,000003,Invoiced Quantity
CRMS4_ORD_QUANTITY,QUAN,000015,000003,Ordered Quantity
CRMT_QUANTITY,QUAN,000015,000003,Quantity
CRMT_SRV_CONF_DURATION,QUAN,000007,000002,Actual Duration
FARR_DURATION,QUAN,000007,000001,Duration
MAXZEIT,DEC,000015,000003,Max. avail. cap./hrs
FML_PR_QTY,QUAN,000023,000003,Price Quantity
SRM_CONTRACT_ITEM,NUMC,000010,000000,Central Contract Item
/SAPAPO/LOWTHRESHOLD,QUAN,000013,000004,Minimum Net Demand
/SAPNEA/J_SC_OFFSR,NUMC,000003,000000,Offset Percentage
/SCWM/DE_MAXC,DEC,000015,000003,Maximum Capacity
CRMT_SRQM_WP_FIXVAL,DEC,000005,000000,Transaction Ranking Fix Value
JV_NPIPPER,DEC,000009,000006,JV NPIPayoutPercent.
LWRK_PRIO,NUMC,000002,000000,Supplying Site Priority
PRODPER,NUMC,000006,000000,Production Month
PWD_SHA1,RAW,000020,000000,Password Hash Val.(SAH1: 160 Bit)
VSPPU,NUMC,000004,000000,Interval for sales document checks
WB2_TC_PROCESSING_LAST_ORDER,NUMC,000004,000000,Last Executed Seq.
WLF_DOC_REL_UUID,RAW,000016,000000,Smt Mgmt Unique Document Relationship ID
WLF_FOREIGN_DOC_ITEM_NUMBER,NUMC,000010,000000,Item in External Document for Smt Mgmt
BSPPU,NUMC,000004,000000,Interval for purchasing document checks
DUEAL,NUMC,000003,000000,Leadtime Alloc.Table Gen. Due
ODUAL,NUMC,000003,000000,Leadtime Alloc.Table Gen.
ODUAN,NUMC,000003,000000,Leadtime Ann. Overdue
WAKTPP_CGPL_GUID,RAW,000016,000000,CGPL Project GUID
WB2_NMBR_DELTA_SETTLEMENTS,NUMC,000002,000000,Maximum Number of Delta Settlements
WB2_SETTLEMENT_DATE_ACCR_REV,DATS,000008,000000,Settlement Date of the Accruals Reversal
/SAPAPO/EXPSHP_MULT,DEC,000005,000002,Demand Multiplier for Express Shipments
/SAPAPO/KIT_HORIZON,DEC,000004,000000,Planning Horizon for Kit to Stock
/SAPAPO/LOC_PERFORMANCE,DEC,000004,000001,TSP Performance (%)
/SAPAPO/RELDT,DEC,000003,000000,Replen. Lead Time
/SCWM/DE_DEMQTY,QUAN,000015,000003,Demand Quantity
/SCWM/DE_NOSOI,DEC,000015,000003,Sales Order Items
/SCWM/DE_REPQTY,QUAN,000015,000003,Min. Replenish. Qty
/SCWM/DE_REPQTY_PLAN,QUAN,000015,000003,Plnd Min. Replen. Qty
/SCWM/DE_RSQTY,QUAN,000015,000003,Recomm. Storage Qty
CHKLST_PREV_GRP_NO,NUMC,000010,000000,Checklist Previous Group Number
CHKLST_STEP_NO,NUMC,000010,000000,Checklist Step Number
CRES_MIN_STORAGE,QUAN,000015,000003,Minimum Production Quantity
CRMS4_SOM_CTR_DUR_1,NUMC,000003,000000,Alternative Contract Term 1
CRMS4_SOM_CTR_DUR_2,NUMC,000003,000000,Alternative Contract Term 2
CRMS4_SOM_CTR_DUR_DEF,NUMC,000003,000000,Default Contract Term
CRMS4_SOM_CTR_TRM_EXT_1,NUMC,000003,000000,Alternative Extension Period 1
CRMS4_SOM_CTR_TRM_EXT_2,NUMC,000003,000000,Alternative Extension Period 2
CRMS4_SOM_CTR_TRM_EXT_DEF,NUMC,000003,000000,Default Extension Period
CRMT_STEP_SEQUENCE,NUMC,000003,000000,Approval Step Sequence
MDR1MAXQT,DEC,000030,000014,Maximum Quantity
MDR1MINQT,DEC,000030,000014,Minimum Quantity
QALT_GUID,RAW,000016,000000,Partial Lot Int. ID
BDIFP,DEC,000005,000002,Stock correction toler.
PPO_NON_DELIVERY_PENALTY,DEC,000013,000003,Non-Delivery Penalty
PTSRD_L1_KK,INT1,000003,000000,Days After Due Date
PTSRD_L2_KK,INT1,000003,000000,Days After Due Date
QALS_GUID,RAW,000016,000000,Inspection Lot GUID
/LIME/PI_DE_CC_INT,NUMC,000004,000000,Cycle Counting Int.
/SAPAPO/COM_TIME,QUAN,000013,000003,Picking Lead Time
FARR_REVIEW_REASON_CHANGED_ON,DATS,000008,000000,Review Reason Changed On
LMAGG,NUMC,000003,000000,Forecast Sched. with Monthly Aggregation
LTAGG,NUMC,000003,000000,Forecast Schedule with Daily Aggregation
LWAGG,NUMC,000003,000000,Forecast Schedule w. Weekly Aggregation
FTAGG,NUMC,000003,000000,JIT Schedule with Daily Aggregation
DUELI,NUMC,000003,000000,Leadtime Listing Due
DUEPP,NUMC,000003,000000,Leadtime Pur. Price Act. Due
DUESP,NUMC,000003,000000,Leadtime Sales Price Act. Due
ODUSP,NUMC,000003,000000,Leadtime Sales Price Act.
VFPRC_DENOMINATOR,DEC,000010,000000,Denominator
WRF_PSCD_MST,DEC,000003,000000,Staging Time
/SCMTMS/TEMP_CONTROL_MAX,QUAN,000007,000002,Max. Temperature
/SCMTMS/TEMP_CONTROL_MIN,QUAN,000007,000002,Min. Temperature
/SHCM/EMPLOYMENT_PERCENTAGE,DEC,000005,000002,Employment Percentage
CRM_IST_CCM_VERSION,NUMC,000004,000000,Version
KAPAZIT_VM_MAX,QUAN,000013,000003,Max. capacity
KAPAZIT_VM_MIN,QUAN,000013,000003,Minimum capacity
FARR_ALLOC_AMT,CURR,000023,000002,Allocated Amount
FCOM_CATEGORY_USAGE,NUMC,000003,000000,Category Usage
FC_LPERI,NUMC,000003,000000,Period of divestiture
LKAGG,NUMC,000003,000000,Period Without Aggregation
LPAGG,NUMC,000003,000000,Aggregation Acc. to Planning Calendar
FKAGG,NUMC,000003,000000,Period Without Aggregation
FPAGG,NUMC,000003,000000,Aggregation Acc. to Planning Calendar
MPE_OAN_ID,INT8,000019,000000,Operation Activity Network ID
MPE_OAN_OBJECT_ID,INT8,000019,000000,Object ID
MPE_OA_ID,INT8,000019,000000,Operation Activity ID
FSFND_MND_LIMIT_AMOUNT,CURR,000023,000002,Amount Limit
TDD_BOB_PROMOTION_ID,INT8,000019,000000,ID of OmniChnl Sales Promotion
/SPE/POSNR_CRM,NUMC,000006,000000,CRM Sales Order Item Number in TPOP Proc
CF_DAUFL,FLTP,000016,000016,PRT Usage Duration
FC_STLGH,NUMC,000001,000000,Length of the subitem category
HP_HIERARCHY_LEVEL,INT4,000010,000000,Hierarchy Level
QPROZAZL,FLTP,000016,000016,AccNo. as %
QPROZUMF,FLTP,000016,000016,Size as % of lot
RSARECORD,INT4,000010,000000,Data record number
/SAPNEA/J_SC_COMPLETIONDATE,NUMC,000003,000000,Completion Date Of Inspection
BANZM,INT1,000003,000000,Days: urge reply
LABHO,NUMC,000003,000000,Forc. sched. horizon
LAGP_RKAPV,DEC,000011,000003,Remaining capacity
NETWR_UNG,CURR,000011,000002,Unplanned Portion
GEOLAT,DEC,000015,000012,Geo location latitude
GEOLON,DEC,000015,000012,Geo location longitude
QENTZEITPP,TIMS,000006,000000,Time in Time Zone Insp. Point Created
QFAKTORPR1,INT1,000003,000000,Factor PrSamp size
QFAKTORPR2,INT1,000003,000000,Factor PldSamp size
QFENUMORG,NUMC,000004,000000,Original item
QPRS_FRGZT,TIMS,000006,000000,Time
QSATS,DEC,000004,000002,Reunification Tax
QUSRDATS,DATS,000008,000000,User Field
REVEZ,TIMS,000006,000000,RevisionEndTime
RSCHILD,NUMC,000008,000000,ID of Child Node
RSHIENODID,NUMC,000008,000000,Hierarchy node no.
RSNEXT,NUMC,000008,000000,ID of the next node
RSPARENT,NUMC,000008,000000,ID of the superior node
STDKN,NUMC,000008,000000,Nodes
VORGABEEND2,DATS,000008,000000,Finish Constraint
VORGABEENZ,TIMS,000006,000000,Fin. time constraint
VORGABESTZ,TIMS,000006,000000,Start time constr.
/SAPAPO/CRES_BREAK,INT4,000010,000000,Break Time (Seconds)
/SAPSMOSS/ERZEIT,TIMS,000006,000000,Completion time at SAP
/VSO/M_STACK_NO,NUMC,000003,000000,Stacking Factor
AD04LVCHNR,NUMC,000008,000000,Last voucher
ADPM_RTPRIO,NUMC,000002,000000,Priority
BP_MEM_HOU,DEC,000002,000000,Household Members
CCSTM_D,NUMC,000008,000000,Status key
CCSTO,NUMC,000008,000000,Status key
CC_CONF_KEY,NUMC,000008,000000,Identical object
CC_INDAT,DATS,000008,000000,Effective Date of Regulation
CK_SCRAP,DEC,000006,000003,Scrap (%)
CNTER,NUMC,000008,000000,Counter
DFDAUER,QUAN,000005,000001,Duration
EPANZ,TIMS,000006,000000,Dispatched start
EPENZ,TIMS,000006,000000,Dispatched finish
FAA_MD_WBSELEMENT,NUMC,000008,000000,WBS Internal ID
LD_TAKT,NUMC,000004,000000,Takt
FSEVZ,TIMS,000006,000000,Earliest finish
OIB_WQTYH,FLTP,000016,000016,Qty.warning % high
OIB_WQTYL,FLTP,000016,000016,Qty.warning % low
OIC_ERRHA,NUMC,000003,000000,User exit/error hndl
PRESSURE_W,DEC,000005,000002,Average water press.
QAQLWERT1,DEC,000007,000003,AQL primary stage
QAQLWERT2,DEC,000007,000003,AQL pooled samples
QMAXSKIPDR,INT2,000005,000000,Max. Skip Duration
QRESTIMEQL,NUMC,000004,000000,Reset Time Period
QSELEZEIT,INT2,000005,000000,Selection period
RCOND,NUMC,000005,000000,Condition Counter
RFMNG_FLT,FLTP,000016,000016,Quantity
RFMNG_FLTV,FLTP,000016,000016,Quantity
RSTLEVEL,NUMC,000002,000000,Level of a node in the hierarchy
STXLDUMMY2,LRAW,007902,000000,Data
SWPAB,DEC,000004,000001,% rounding down
SWPAUF,DEC,000004,000001,% rounding up
TLFAE,DEC,000004,000001,Val. Change Tolerance
VTLIN,NUMC,000005,000000,Row Number
/BEV1/RPFAESSER,DEC,000007,000000,Number Category 1
/BEV1/RPKISTEN,DEC,000007,000000,Number Category 2
/BEV1/RPONTAIN,DEC,000007,000000,Number Category 3
/BEV1/RPSONST,DEC,000007,000000,Number Category 4
/DSD/RP_SEQUENCENR,NUMC,000005,000000,Sequence Number
WVALTG,NUMC,000002,000000,Addit.Value Days
/SAPAPO/LOC_LPRIO,NUMC,000002,000000,Delivery Priority
AANZM,INT1,000003,000000,Days to reply dline
BOSDVERS,NUMC,000003,000000,Version
BOTOL,DEC,000004,000001,LB tolerance
CCSRF,NUMC,000003,000000,Order
CIFCAPAUSE,DEC,000015,000003,Capacity Usage
CRMT_EXCHG_DATE,DATS,000008,000000,Exchange Rate Date
CRMT_PRICE_DATE,DATS,000008,000000,Pricing Date
IMRC_CJUMP,FLTP,000016,000016,CountOverflwReadg
IMRC_DESIR,FLTP,000016,000016,Target value
J_1ANOPG,NUMC,000003,000000,Number of Pages
LAGP_XCORD,QUAN,000010,000003,X Coordinate
LAGP_YCORD,QUAN,000010,000003,Y Coordinate
LAGP_ZCORD,QUAN,000010,000003,Z Coordinate
OIB_BPRESH,FLTP,000016,000016,Base Press. H. Value
OIB_BPRESV,FLTP,000016,000016,Base (std.) prs. vl.
OIB_BSTMPH,FLTP,000016,000016,Base Tmp. H. Val.
OIB_BTMPVP,FLTP,000016,000016,Base (std.) tmp. vp.
HARDNESS_W,DEC,000004,000002,Deg. water hardness
/SAPAPO/C_ALTITUDE,DEC,000009,000003,Location Altitude
/SAPAPO/LOWTHRESHOLDVCP,QUAN,000013,000004,Minimum Net Demand VCL
/SAPAPO/MINORD_QTY,QUAN,000013,000003,Minimum Order Quantity
EAML_END_POINT_SI,FLTP,000016,000016,End Point SI
EAML_LINEAR_LENGTH_SI,FLTP,000016,000016,Length SI
EAML_START_POINT_SI,FLTP,000016,000016,Start Point SI
IMRC_MRMAX,FLTP,000016,000016,Upper range limit
IMRC_MRMIN,FLTP,000016,000016,Lower range limit
IMRC_PYEAR,FLTP,000016,000016,Annual estimate
FARR_STATUS_CHANGED_ON,DATS,000008,000000,Status Changed On
FPRHO,NUMC,000003,000000,JIT Checking Horizon
QZEITENSTE,TIMS,000006,000000,Time in Time Zone Where Prtl Lot Created
SDOK_FSIZE,NUMC,000012,000000,Component size
SDOK_PHSTA,NUMC,000004,000000,Technical Status
SGMSAUS,DEC,000009,000000,Breakdowns Reported
SWT_HANDL_,NUMC,000012,000000,Workflow trace ID
/SAPAPO/CRES_BUFFTIME,INT4,000010,000000,Buffer Time
BU_CARDIN,NUMC,000003,000000,No. in each set
CK_PPRDV,NUMC,000003,000000,Previous Period
CRES_CAPACITYV1_DISP,QUAN,000013,000003,Bucket Capacity
CUOBV,NUMC,000018,000000,Internal object no.
EAM_OFF_ENDDT,NUMC,000004,000000,Offset End Date
EAM_OFF_STADT,NUMC,000004,000000,Offset Start Date
INT_WORK,QUAN,000008,000002,Work
FCO_SRVCONTRACT_ITEM_ID,NUMC,000006,000000,Service Contract Item
FMBASIS_POINTS,DEC,000006,000003,Basis Points
PAK_PROJECT_GUID,RAW,000016,000000,Project GUID
QUSRTIMS,TIMS,000006,000000,User Field
SEITEN,NUMC,000001,000000,Number of Pages
WOCHEA,DEC,000003,000000,Number of weeks
WRF_REF_FACTOR,DEC,000004,000002,Level Shift Factor
W_PDUEN,CURR,000013,000002,Sales vol.PP net/net
W_PDUEP,CURR,000013,000002,Sales at PP
W_PDUVP,CURR,000013,000002,Sales vol. at SP
W_PLUEN,CURR,000013,000002,Sales vol.PP net/net
W_PLUEP,CURR,000013,000002,Sales at PP
W_PLULO,CURR,000013,000002,Lost Sales
W_PLUNP,CURR,000013,000002,Standard Sales Price
W_PLURE,CURR,000013,000002,Gross Revenue
W_PLUVP,CURR,000013,000002,Sales vol. at SP
W_PUMEN,CURR,000013,000002,Pl.sales PP net/net
W_PUMEP,CURR,000013,000002,Pld sales at PP
ACTCMB_DELE,INT1,000003,000000,Status Comb. Code
CRMS4_BILLING_ITEM_NO,NUMC,000006,000000,Item Number
CRMT_PROCESS_QTY_NUM,INT4,000010,000000,Numerator
CUCOZHL,NUMC,000004,000000,Int. counter
JV_PRODPER,DATS,000008,000000,Production Month
E_ALTITUDE,DEC,000005,000000,Altitude
FAHZT,QUAN,000005,000002,Travel time
KK_KSTAT,NUMC,000002,000000,Cost Object Status
FCO_SOLUTION_ORDER_ITEM_ID,NUMC,000006,000000,Solution Order Item
LD_LANTU,QUAN,000005,000002,Number of Time Units
MMPUR_LIFEXPOS,NUMC,000006,000000,External item
MSR_PROCESS_ITEM,NUMC,000006,000000,Item No. in Process
FSH_SEA_VALID_FROM,DATS,000008,000000,Validity From
FSH_SEA_VALID_TO,DATS,000008,000000,Validity To
GESZT,QUAN,000005,000002,Total travel time
QLMENGE09F,QUAN,000013,000003,Other quantity 2
UPOBZ,NUMC,000013,000000,Plant Eval. Fig.
VKUML,CURR,000013,000002,St.trnsfr/SP (SLoc)
/BEV1/LULEINH,NUMC,000008,000000,Loading Units
W_PUMVP,CURR,000013,000002,Pld sales at SP
W_SORBR,NUMC,000013,000000,Astmt length
W_VAUEN,CURR,000013,000002,Sales vol.PP net/net
W_VAUEP,CURR,000013,000002,Sales at PP
W_VAUVP,CURR,000013,000002,Sales at retail
/SAPAPO/LOCSETUPKEY,INT4,000010,000000,Setup Key
/SAPAPO/LOC_GLN,NUMC,000013,000000,Global Location Number
CK_VOCNT,NUMC,000001,000000,Number of Markings
CRMS4_INV_VALUE,CURR,000019,000002,Invoice Value
FC_FPERI,NUMC,000003,000000,Period of first cons
HANDOVER_DATE,DATS,000008,000000,Handover Date
HANDOVER_TIME,TIMS,000006,000000,Handover Time
VKUMC,CURR,000013,000002,Stock transfer SV
/SAPAPO/ORDCOST_PULL,DEC,000013,000003,Fixed Costs for Pull Deployment
/SAPAPO/ORDCOST_PUSH,DEC,000013,000003,Fixed Costs for Push Deployment
/SAPAPO/RET_PER_LP,INT1,000003,000000,Retention Period
BU_REL_AMO,CURR,000013,000002,Amount
CK_CUOBJ,NUMC,000018,000000,Object Number
CK_LPLPX,CURR,000011,000002,Fixed Current Plnd Price
CK_VPLPX,CURR,000011,000002,Fixed Previous Plnd Price
CK_ZPLPX,CURR,000011,000002,Future Plan Price: Fixed
J_1AIDATES,DATS,000008,000000,Indexing base date
PFM_1SDI,CURR,000011,000002,Available balance
PRESS_VAL,FLTP,000016,000016,Pressure Value
QPRUEFUMF,QUAN,000013,000003,Inspection Quantity
/SAPAPO/POD_FIXDMDHOR,DEC,000004,000000,Number of Days
/SAPSMOSS/MEMOTSTMP,NUMC,000014,000000,Time stamp
AKTPE,DEC,000003,000000,Current period
BU_CARDIN_P1,NUMC,000003,000000,Cardinality
BU_CARDIN_P2,NUMC,000003,000000,Cardinality
DLV_VERSION,NUMC,000004,000000,Delivery Version
MILL_OC_SORT,NUMC,000008,000000,Sequence
FSH_ITEM,NUMC,000005,000000,Item Number
REB_VALUE,CURR,000011,000002,Fixed discount
/SAPSMOSS/NSTSTMP,NUMC,000014,000000,Time stamp
CO_PSTARTT,TIMS,000006,000000,Start
INTROW_EKBE,NUMC,000010,000000,Service line
JSUG_SC_CAPITAL,CURR,000015,000002,Capital Amount
LAGP_LKAPV,DEC,000011,000003,Total capacity
LVS_KKAPV,DEC,000011,000003,Capacity usage SUT
QPRSENTZEIT,TIMS,000006,000000,Time of Sample Drawg
VKTRW,CURR,000013,000002,Stock in transit/SP
/CWM/QLMENGE09F,QUAN,000013,000003,2 Other Qty in PUoM
/SAPAPO/EOQTYVCP,QUAN,000013,000003,EOQ Quantity VCL
/SAPAPO/REPAIR_COST,DEC,000013,000003,Repair Costs
/SAPNEA/J_SC_CAPITAL,CURR,000015,000002,Capital Amount
JV_CCTHRES,DEC,000013,000000,Cash Call Threshold
JV_PJTHRES,DEC,000013,000000,Partn/PJ CCThreshold
JV_VETHRES,DEC,000013,000000,Partn/VE CCThreshold
QIE_TV_IOBTYP_GUID,RAW,000016,000000,GUID of Inspection Object Type
VFRPC_SCALE_BASE_VALUE,DEC,000024,000009,Scale Base Value
/SAPAPO/PRIO,INT1,000003,000000,Priority
/SCWM/DE_MEDI_OVERTOL,DEC,000010,000002,Over Tolerance Value
/SCWM/DE_MEDI_UNDERTOL,DEC,000010,000002,Under Tolerance Value
CRMT_SEQNO,NUMC,000004,000000,Sequence Number
OIC_ACCVAL,NUMC,000003,000000,User exit/acc.val.
PS_VGKRT,DEC,000003,000000,Critical from
QAQLWERTV,DEC,000007,000003,AQL Value
RKE_PVERS,NUMC,000003,000000,Program Version
SABTG,DEC,000009,000000,Processing days
SMMAB,DEC,000009,000000,CompletedNotificns
SMOFN,DEC,000009,000000,NotificatnsRecorded
TSTMP_BW_EXT,DEC,000016,000000,Time (GMT)
VLAEN_VEDA,DEC,000003,000000,Time period
AGZEI,DEC,000005,000000,Clearing Item
BERR1,DEC,000004,000001,Red Traffic Light
BERR2,DEC,000004,000001,Red Traffic Light
BERR3,DEC,000004,000001,Red Traffic Light
CC_AERNG,NUMC,000002,000000,Rank
CIFMAXCTOL,DEC,000003,000001,Overcapacity Toler.
IMRC_TOLER,INT4,000010,000000,Tolerance per. (sec)
J_1BCGCBRA,NUMC,000004,000000,CNPJ Business Place
J_HSONR,NUMC,000002,000000,Highest Status No.
J_NSONR,NUMC,000002,000000,Lowest status no.
FC_FNUMB,NUMC,000001,000000,Number of fields used
LGPAZ,DEC,000003,000000,Number of periods
FM_HILEVEL,NUMC,000004,000000,Hierarchy Level
OIB_BSTMP,FLTP,000016,000016,Base temperature
GLO_IN_BLKKEY,NUMC,000005,000000,Block Key
IAABG,DEC,000009,000000,No. completed orders
IAOFN,DEC,000009,000000,No. orders created
SA_REDHZ,DEC,000003,000000,Reduction Period
TIMEIDPAR,RAW,000016,000000,ID Predecessor
/CPD/DEMAND_KEY,RAW,000016,000000,Demand Key
/CPD/FP_KEY,RAW,000016,000000,Financial Plan Key
/CPD/PLANNING_LINE_GUID,RAW,000016,000000,Planning Line GUID
/CPD/SKILLTAG_KEY,RAW,000016,000000,Skill Tag Key
/IAM/BUPA_UUID,RAW,000016,000000,Business Partner
